package,count
mpwR,3666
MQMF,3448
Mqrcm,2429
mr.pivw,2836
MR.RGM,1786
mratios,14410
mrbayes,3729
mrbin,10947
mrbsizeR,2991
mRc,2544
MRCE,3223
mrct,1505
MRCV,1435
mrds,16592
mreg,3208
mregions2,856
mrf2d,3324
MRFA,2481
MRFcov,3895
mrfDepth,11477
mrfse,2937
MRG,1123
mrgsim.parallel,2925
mrgsim.sa,2418
mrgsolve,16127
MRHawkes,1631
mri,1979
mritc,2843
MRMCaov,8604
MRMCsamplesize,2729
MRmediation,2156
mrMLM,6068
mrMLM.GUI,4021
mRMRe,20047
mro,1684
MRPC,4137
mRpostman,4475
MRQoL,1615
MRReg,2453
mrregression,2370
MRTAnalysis,1855
MRTSampleSize,2511
MRTSampleSizeBinary,3202
MRZero,2537
msae,3499
msaeHB,1977
msaenet,5329
msamp,2269
msaR,4985
MSbox,4539
MSBStatsData,1575
mschart,20798
MSclassifR,3514
MSclust,16674
MSCMT,4889
MScombine,2276
mscp,2013
MSCquartets,5648
MSCsimtester,2627
mscstexta4r,2297
mscstts,3807
mscsweblm4r,2283
msd,2175
msda,1570
msde,2593
msdrought,1246
mseapca,2726
msentropy,9718
MSEtool,7520
MSG,4597
MSGARCH,6565
MSGARCHelm,2167
msgps,5544
msgr,2756
msig,1660
msigdbr,75874
MSigSeg,2056
mSigTools,2389
mSimCC,2240
MSIMST,544
MSinference,1420
MSiP,2458
msir,3968
mskcc.oncotree,2213
msltrend,1737
msm,209708
msma,3303
msme,12590
MSML,2087
MSMwRA,2130
msos,2912
MSoutcomes,6268
MSPRT,2547
MSRDT,1991
mssearchr,2946
msSPChelpR,3394
MSSQL,6931
MST,2785
mstate,82540
mStats,2370
mstclustering,2213
mstDIF,3252
mSTEM,1704
MSTest,4016
mstherm,1699
mstknnclust,3810
mstR,2061
mstudentd,5908
msu,1691
MSwM,30942
mt,3669
MTA,3655
mtanan,2020
MTAR,1885
mtarm,2515
mtb,2887
mtdesign,2952
MTDrh,1596
MTE,8528
MTest,1834
mthapower,1903
mtlgmm,1999
MTLR,2112
MTPS,3194
MTS,25606
mtscr,6118
mtsdi,4025
mtsta,1916
MTSYS,1794
mtvc,1314
MUACz,1971
MuChPoint,2446
muckrock,1613
mudfold,3644
mueRelativeRisk,1691
muhaz,76499
muir,1752
mulea,2602
mulgar,2881
MullerPlot,2249
mully,3529
mulSEM,1616
mulset,1658
mult.latent.reg,2865
MultBiplotR,4525
multbxxc,2466
multcomp,1327515
multcompView,1065362
multDM,4009
multe,1508
MultEq,2543
multfisher,1726
multgee,23008
multiActionButton,1993
multiApply,4626
multiAssetOptions,2433
MultiATSM,6399
MultiBD,1765
multibias,4414
multibiasmeta,2231
multibiplotGUI,2594
multiblock,4264
multibreakeR,1953
multibridge,6327
multiCA,2162
multicastR,2636
multichull,3676
multiclassPairs,3460
MultiClassROC,2129
multicmp,2691
MultiCOAP,1546
multiColl,3579
multicool,352056
multid,3941
multiDimBio,2891
multiDoE,220
multidplyr,9242
multifamm,2993
multiFANOVA,2107
multifear,2818
MultiFit,3494
multifunc,2355
multifwf,1917
MultiGlarmaVarSel,2475
multigraph,8784
multigraphr,2203
MultiGroupO,2661
MultiGroupSequential,2050
MultiJoin,1684
MultiKink,3230
multilaterals,1775
MultiLCIRT,5714
multilevel,50405
multilevelcoda,3853
multilevelmediation,6023
multilevelmod,4761
multilevelPSA,2847
multilevelTools,7154
multilevLCA,6930
multilinguer,26447
multilink,2037
multimark,5437
multiMarker,2160
multimedia,618
multimix,2815
multimode,22320
multimolang,166
multimorbidity,3015
multiness,2452
multinet,12609
multinets,2854
multinma,8562
MultinomialCI,6005
multinomialLogitMix,2786
multinomineq,3714
multIntTestFunc,6577
MultiObjMatch,2825
multiocc,1849
MultiOrd,3279
multipanelfigure,10528
MultiPhen,3736
MultipleBreakpoints,2016
MultipleBubbles,3252
multipleDL,2056
multipleNCC,3719
multipleOutcomes,1781
MultipleRegression,2204
multiplestressR,1696
multiplex,14787
MultiplierDEA,2687
multipol,12061
multiRDPG,1591
multirich,2778
multiridge,2449
MultiRNG,5864
MultiRobust,2326
multiROC,3710
MultIS,2300
MultiscaleDTM,4273
multiselect,1659
multisensi,2994
multisite.accuracy,2767
MultisiteMediation,2649
MultiSkew,1827
multisom,2116
multispatialCCM,4349
MultiStatM,3061
multitaper,27603
multitool,1961
MultiTraits,355
multiUS,4547
multivar,2293
multivariance,3470
MultivariateAnalysis,6028
MultivariateRandomForest,3106
multivarious,1650
MultiVarMI,1736
multivator,3236
multiverse,10162
multiview,2640
multiwave,2460
multiway,12275
MultiwayRegression,2065
multiwayvcov,27379
MultNonParam,5862
MultOrdRS,2759
multpois,1237
MultRegCMP,1108
MultSurvTests,2260
multvardiv,109
multxpert,2704
MulvariateRandomForestVarImp,2627
MuMIn,219184
munfold,2851
munsell,10269856
munsellinterpol,5905
muRL,3620
murphydiagram,1974
muRty,6163
MUS,2791
musclesyneRgies,2179
music,2478
musicNMR,2122
mutationtypes,3785
mutoss,47597
mutossGUI,4190
mutSignatures,2553
mutualinf,4046
MuViCP,1858
MUVR2,586
MVA,10663
mvabund,30002
MVar,7685
MVar.pt,10155
MvBinary,1777
mvbutils,5601
mvcauchy,4269
mvcor,523
mvctm,2186
mvdalab,4067
mvDFA,2334
mverse,2144
MVET,3425
mvgam,3521
mvgb,5225
mvglmmRank,3093
mvGPS,3175
mvhist,2174
mvhtests,22509
mvinfluence,13770
MVisAGe,1872
mvLSW,3627
mvLSWimpute,2557
mvMAPIT,2850
mvmesh,2860
mvmeta,15730
mvMISE,1662
mvMonitoring,2616
mvMORPH,9261
MVN,75144
mvna,3960
MVNBayesian,1708
mvnfast,105875
mvngGrAd,3781
mvnimpute,1908
mvnmle,5600
mvnormalTest,9787
mvnormtest,72816
mvnpermute,3078
mvnTest,4624
MVNtestchar,2843
mvord,5809
mvoutlier,23593
mvp,5163
MVPBT,2393
mvpd,2647
mvPot,11642
mvProbit,3220
mvQuad,7412
MVQuickGraphs,2098
MVR,3160
mvrsquared,3613
mvs,2152
mvShapiroTest,7771
mvSLOUCH,8647
mvst,2350
mvSUSY,2620
MVT,3893
MVTests,7261
mvtmeta,2080
mvtnorm,3712573
mvtsplot,4826
mvvg,665
mwa,3232
mwcsr,2518
mwlaxeref,1458
MWright,1800
mwshiny,2271
mwTensor,2373
mxcc,990
mxfda,1461
mxkssd,3366
mxmmod,2205
mxnorm,3601
mxsem,3316
My.stepwise,4071
mycaas,443
Mychisq,2451
myClim,4738
mycobacrvR,2629
mycor,34705
myCRAN,1822
myTAI,3891
mzipmed,3039
n1qn1,12693
N2H4,4545
N2R,9219
na.tools,4159
naaccr,3609
nabor,82155
NAC,1406
NACHO,5196
NADA,41723
NADA2,5860
nadiv,7723
NAEPirtparams,5154
NAEPprimer,4190
naflex,3094
naijR,5296
NaileR,1649
NAIR,2784
naive,2549
naivebayes,65376
naivereg,2136
nakagami,10121
NAM,6823
name,3833
namedropR,9160
NameNeedle,3462
namer,7290
nametagger,2721
nandb,3897
naniar,219987
nanoarrow,150025
nanonext,64788
nanoparquet,18627
nanostringr,6907
nanotime,71148
NAP,1816
naptanr,3119
naptime,8268
nardl,10321
narray,10264
naryn,2240
nasadata,1773
nasapower,16026
nasaweather,22992
nascaR.data,965
NasdaqDataLink,3472
naspaclust,8758
nat,7442
nat.nblast,2600
nat.templatebrains,3148
nat.utils,4640
natcpp,1988
natmanager,4055
NatParksPalettes,3756
natserv,31787
natural,1724
naturaList,3553
naturalsort,15009
NatureSounds,7455
navigation,1941
navigatr,3092
nawtilus,2381
NB.MClust,1988
NBAloveR,2269
nbapalettes,2305
NBBDesigns,3364
nbc4va,2383
NbClust,160798
nbconv,2226
nbconvertR,2304
NBDdirichlet,2432
NBDesign,2204
nberwp,2825
NBLDA,8779
nblR,2303
nbody,1172
nbpMatching,6392
NBPSeq,4801
NBR,2485
NBShiny,1717
NBShiny2,1712
NBShiny3,2077
nbTransmission,3509
NBtsVarSel,1926
nc,6523
NCA,9668
ncappc,4257
ncar,6206
ncbit,37590
NCC,2551
ncdf4,340751
ncdfCF,1433
ncdfgeom,22453
ncdump,2719
ncf,10114
ncmeta,33905
NCmisc,34551
ncodeR,2468
ncpen,1927
NCSampling,1715
NCSCopula,1683
NCutYX,1820
ncvreg,51995
nda,3130
ndi,3222
ndjson,39855
ndl,3159
NDP,1679
ndtv,13464
nearfar,2238
neat,3783
neatmaps,2951
neatR,3271
neatRanges,3218
neatStats,4979
nebula,3341
Necklaces,2377
necountries,731
needs,98346
NegativeControlOutcomeAdjustment,8981
NegBinBetaBinreg,1713
negenes,3046
negligible,5380
Neighboot,2122
neighbours,2931
neighbr,12409
neldermead,5916
nemBM,2522
nemtr,2278
neo2R,3803
neo4jshell,2510
neo4r,3623
neodistr,1093
neojags,2792
NEONiso,4818
neonOS,6745
neonPlantEcology,3425
neonSoilFlux,1408
neonstore,9309
neonUtilities,18719
neotoma2,3672
nephro,5124
NEpiC,1850
neptune,2896
nestcolor,4730
NestedCategBayesImpute,1995
nestedcv,27031
nestedLogit,28371
NestedMenu,2280
nestedpp,2019
nestfs,3862
NestMRMC,2322
nestr,2813
net4pg,3312
netassoc,2785
netClust,1792
NetCluster,1850
netCoin,6046
netcom,4622
NetCoupler,2128
NetDA,1792
NetExplorer,2701
netgsa,4669
netgwas,4923
netie,2677
NetIndices,4010
NetInt,1933
NetLogoR,4977
netmap,3284
netmediate,2986
netmeta,53752
netmhc2pan,2774
NetMix,2888
NetOrigin,2644
netplot,4682
NetPreProc,3406
netrankr,19967
netregR,2207
NetRep,7778
netropy,2549
nets,3207
NetSci,2862
netseer,2182
netseg,2861
netSEM,3391
netShiny,2128
NetSimR,55120
netstat,15266
nett,2158
nettskjemar,1755
netUtils,3528
NetWeaver,1966
network,281087
networkABC,2961
NetworkChange,3050
NetworkComparisonTest,11844
NetworkComparr,2008
networkD3,242598
NetworkDistance,3446
networkDynamic,40697
networkDynamicData,2407
NetworkExtinction,3051
networkGen,1771
NetworkInference,2810
networkLite,34402
networkR,2920
NetworkReg,2453
NetworkRiskMeasures,2846
networkscaleup,2752
NetworkToolbox,21676
networktools,29558
networktree,3511
NeuralEstimators,1350
neuralGAM,100530
neuralnet,237394
NeuralNetTools,47656
NeuralSens,5682
neurobase,9031
neuroblastoma,5159
NeuroDecodeR,2024
neurohcp,2688
neuroim,2389
neuroimaGene,1633
neuromplex,1854
neuRosim,3861
neuroUp,725
neutralitytestr,2568
neutrostat,618
nevada,2513
neverhpfilter,3536
new.dist,2286
Newdistns,2643
newFocus,2238
newIMVC,1371
NewmanOmics,5741
newsanchor,6993
newscatcheR,2956
newsmap,6914
newsmd,2707
newTestSurvRec,1576
nextGenShinyApps,3390
nexus,2691
nFactors,62960
NFCP,3966
nfer,3278
nfl4th,6976
nflfastR,20922
nflplotR,11941
nflreadr,27060
nflseedR,7104
NFLSimulatoR,3730
nflverse,6533
nftbart,2598
nFunNN,4322
NFWdist,1668
ngboostForecast,2664
NGBVS,2166
NGCHM,7716
NGLVieweR,3381
ngram,18651
ngramr,5341
ngramrr,9181
ngspatial,4245
NHANES,52599
nhanesA,20422
nhdplusTools,13902
nhdR,3835
nhlapi,2668
NHLData,6806
nhm,2489
NHPoisson,3783
nhppp,5131
nhs.predict,1778
NHSDataDictionaRy,2568
nhsnumber,2171
NHSRdatasets,5933
NHSRplotthedots,3877
nhstplot,4400
niaidMI,2360
niarules,1396
nic,2499
nice,1652
NicheBarcoding,2278
nicheROVER,4734
nichetools,2676
nichevol,2253
nieve,3316
nifti.io,2511
nifti.pbcor,862
NightDay,2251
nilde,3032
NiLeDAM,2614
nima,2403
NIMAA,3096
nimble,39165
nimbleAPT,3129
nimbleCarbon,3118
nimbleEcology,4719
nimbleHMC,3302
nimbleNoBounds,4832
nimbleSCR,3191
nimbleSMC,5380
nipals,11399
nipnTK,3074
NipponMap,4714
NIPTeR,2074
NIRStat,2119
NISTnls,3731
NISTunits,19073
NitrogenUptake2016,2176
nivm,2423
nixmass,2174
nixtlar,3879
NlcOptim,40423
nlcv,3018
nleqslv,277951
nlgm,2389
NlinTS,4973
nlist,11137
nlive,4517
nlme,1408614
nlmeU,8324
nlmeVPC,2896
nlmixr2,16425
nlmixr2data,14747
nlmixr2est,17660
nlmixr2extra,16113
nlmixr2lib,3919
nlmixr2plot,12638
nlmixr2rpt,2893
nlmm,3093
nlmrt,3586
nlMS,1757
nlnet,1976
nlopt,2596
nloptr,4517638
NLP,408704
NLPclient,1700
nlpred,2711
nlpsem,2662
NLPutils,2991
nlraa,8912
nlreg,2756
nlrr,1934
nlrx,3951
nls.multstart,6242
nls2,26197
nlsem,4744
nlshrink,2941
nlsic,3279
nlsMicrobio,3868
nlsmsn,3081
nlsr,6526
nlstac,2483
nlstools,26477
NlsyLinks,3339
nlt,2804
nltm,3542
nlts,2789
nLTT,4553
nlWaldTest,5950
NMA,6351
nmaINLA,3036
NMAoutlier,2785
nmaplateplot,2586
nmarank,2773
nmathresh,2611
NMcalc,4669
NMdata,11411
NMF,140224
nmfbin,1871
NMFN,4204
NMI,4026
Nmisc,2147
Nmix,4790
nmixgof,1833
NMMIPW,2018
NMOF,12765
NMRphasing,2208
nmrrr,2383
NMsim,6151
nmslibR,3385
NMTox,2011
NMVANOVA,1772
nmw,3582
nn2poly,2578
nna,1549
NNbenchmark,2906
nncc,3073
nndiagram,1908
nnet,481715
nnfor,20578
nnGarrote,2985
nngeo,21432
nnlasso,2351
nnlib2Rcpp,5606
nnls,156825
NNMIS,1761
nnR,1171
NNS,21266
nnspat,20441
nnt,1943
NNTbiomarker,1939
nnTensor,7530
nntmvn,888
NO.PING.PONG,2877
noah,1856
NobBS,2563
noctua,10765
nodbi,12240
node2vec,2904
nodeSub,3011
nodiv,4967
nofrills,2671
noia,3804
noise,6862
noisemodel,2521
noisyCE2,1930
noisyr,2313
noisySBM,2228
noisysbmGGM,1539
nolock,2178
nombre,2752
nomclust,5008
nominatimlite,11732
nomnoml,6604
nomogramEx,3225
nomogramFormula,7512
NonCompart,9898
noncompliance,2528
noncomplyR,1681
nonet,1995
nonLinearDotPlot,2595
nonlinearICP,2136
NonlinearTSA,2678
nonlinearTseries,15769
nonmem2R,6070
nonmem2rx,7572
nonmemica,7149
nonneg.cg,2735
nonnest2,96482
NonNorMvtDist,2173
nonpar,5488
nonparaeff,6948
nonparametric.bayes,2041
Nonpareil,4206
NonParRolCor,3082
NonProbEst,2605
nonprobsvy,2521
nonsmooth,910
nopaco,3326
nor1mix,63701
nord,5263
nordklimdata1,1729
norm,184789
normaliseR,6014
NormalityAssessment,3061
normalize,7942
normalizeH,1676
NormalLaplace,2859
normalp,6326
normalr,2515
NormData,2658
NormExpression,3101
normfluodbf,86000
norMmix,1546
NormPsy,7810
nortest,896249
nortestARMA,2245
nortsTest,7245
nos,1491
nose,782
nosoi,4501
NostalgiR,1648
not,4578
notebookutils,3445
notifyme,2129
NovelDistns,1974
novelforestSG,2574
novelqualcodes,2227
NoviceDeveloperResources,5056
NoviceDeveloperResources2,1468
noweb,3869
np,78160
nparACT,3347
nparcomp,8368
nparLD,6915
nparMD,2684
nparsurv,1660
NPBayesImputeCat,3400
npboottprm,97123
npboottprmFBar,56760
npbr,3418
NPCD,3488
NPCDTools,514
NPCirc,3936
npclust,7995
NPCox,3860
npcp,3592
npcs,2144
npcure,6164
npcurePK,1570
npde,8875
npDoseResponse,3830
npExact,1606
NPFD,885
NPflow,88459
nph,4698
NPHazardRate,1659
NPHMC,2870
nphPower,2806
nphRCT,2791
npi,2643
npIntFactRep,2244
NPIstats,2036
nplplot,4145
nplr,4126
nplyr,3483
npmlda,1983
NPMLEcmprsk,2248
npmlreg,4432
npmr,2678
npmv,3407
npordtests,1981
NPP,3865
nppbib,2313
npphen,3277
NPRED,8728
npreg,7473
npregderiv,2015
npregfast,3678
nprobust,4109
nproc,3260
npROCRegression,3411
nprotreg,8372
npsf,3893
npsm,3607
npsp,2618
npsurv,4584
npsurvSS,5483
nptest,6043
npwbs,2536
nrba,2629
nRegression,7977
NRejections,2256
nricens,9389
nsarfima,2831
nscancor,2355
NScluster,4303
nseq,3489
nsga2R,3640
nsga3,1746
NSM3,22989
nsm3data,2100
NSO1212,2610
nsp,2028
nspmix,2182
nsprcomp,4342
NSR,405
nsRFA,9490
nsROC,2481
NST,6665
nswgeo,2195
nsyllable,32615
ntfy,1493
NTLKwIEx,1578
ntranova,2033
NTS,4294
ntsDatasets,1519
ntsDists,3804
NTSS,2497
NU.Learning,1815
nucim,2401
NUCOMBog,2452
NUETON,2877
nuggets,2992
nullabor,17671
numbat,7786
numberize,4388
numberofalleles,1649
numbers,94150
numbersBR,1808
numDeriv,4061089
Numero,5110
numform,15517
numGen,1687
numKM,1818
numOSL,5492
NUSS,741
NutrienTrackeR,3848
nutriNetwork,2235
nutrition,3224
nuts,1988
NVAR,2312
NVCSSL,2212
nvctr,1886
nvmix,5106
nycflights13,507093
nycflights23,7941
nzffdr,2283
nzilbb.labbcat,4672
nzilbb.vowels,215
nzpullover,1881
o2geosocial,3592
o2plsda,4273
oaColors,1778
oai,52677
OAIHarvester,19451
oaii,2544
oaPlots,1837
oaqc,9843
Oarray,3266
OasisR,2208
oaxaca,6355
obAnalytics,2493
OBASpatial,2339
obcost,1950
obfuscatoR,2867
OBIC,3998
objectProperties,4842
objectremover,2517
objectSignals,5061
OBL,1787
oblicubes,2598
obliqueRSF,4184
OBMbpkg,6493
OBRE,2027
Observation,2526
OBsMD,4096
obsSens,3763
oc,3641
occ,2656
occCite,5404
occumb,3223
occupancy,1707
occupationMeasurement,3050
ocd,2186
oce,39705
oceanexplorer,2102
oceanic,5723
oceanis,4290
oceanmap,5571
OceanView,5051
oceanwaves,2457
oceCens,2028
ocedata,5675
ocf,2012
ockc,2108
oclust,2544
OCNet,5325
ocp,2070
ocs4R,3061
OCSdata,2901
octopucs,973
octopus,4801
octopusR,2116
od,21401
ODataQuery,3107
odbc,1022671
odbr,1841
oddnet,2348
odds.converter,4043
odds.n.ends,4016
oddsapiR,9926
OddsPlotty,4102
oddsratio,9719
oddstream,1791
odeGUTS,3656
odetector,2103
odin,11564
odk,1974
ODMeans,2878
odr,3206
ODRF,2633
ODS,1746
ODT,443
OECD,8389
OEFPIL,2334
oeli,8986
oem,4836
oenb,1842
OenoKPM,2681
oews2020,2701
oews2021,2687
officedown,43687
officer,824264
offlineChange,1936
offsetreg,2048
ofGEM,1900
ofpetrial,4690
OGI,1681
oglcnac,187
ogrdbstats,3684
OhdsiShinyAppBuilder,179
ohenery,3785
Ohit,1616
oHMMed,101628
ohoegdm,3026
OHPL,2375
ohsome,2762
ohun,4205
oii,2923
ojsr,2636
OkNNE,2920
okxAPI,2623
OLCPM,4701
olctools,1800
OlinkAnalyze,12310
ollamar,6955
ollg,2262
ollggamma,1774
olr,2014
olsrr,158674
OLStrajr,1900
OlympicRshiny,2894
OmegaG,2084
OmicKriging,2166
OmicNavigator,3949
OmicSense,7659
OmicsPLS,2967
OmicsQC,1550
omicsTools,2092
omicwas,2693
Omisc,3070
omnibus,10204
OmnibusFisher,1671
omock,2794
omopgenerics,12312
OmopSketch,1461
OmopViewer,516
ompr,15290
ompr.roi,18031
omsvg,2451
omu,4517
onadata,3280
OnAge,1587
onbabynames,8576
OnboardClient,2762
onbrand,5120
onc.api,2706
once,1897
OncoBayes2,4653
OncoDataSets,326
Oncofilterfast,1377
oncomsm,3105
OncoSubtype,1535
Oncotree,3548
One4All,2829
OneArm2stage,2735
OneArmTTE,2369
oneclust,2517
onehot,4532
onelogin,1769
onemap,5762
onemapsgapi,1152
OneR,11458
OneSampleLogRankTest,1868
OneSampleMR,3840
ONEST,1717
OneStep,3520
onetime,2600
OneTwoSamples,5803
onewaytests,27336
onion,5858
onlineBcp,3205
onlineCOV,1614
onlineforecast,4681
onlinePCA,2781
onlineretail,2711
onls,3049
onmaRg,3080
onnx,2400
OnomasticDiversity,1223
onpoint,2957
onsr,3533
onsvplot,7243
onsvtables,3798
ontoFAST,1950
ontologics,3233
ontologyIndex,18026
ontologyPlot,5745
ontologySimilarity,3946
ontophylo,2185
OOBCurve,2245
oolong,3871
oompaBase,25206
oompaData,24174
ooplah,8506
OOR,4164
oosse,2632
oottest,1902
opa,3754
opalr,8609
OPC,2021
opdisDownsampling,70067
OPDOE,2569
openai,25555
openair,67158
openairmaps,9150
openalexR,104658
openappr,471
openbankeR,2059
openblender,3213
opencage,4721
OpenCL,4836
opencpu,14604
openCR,6447
opencv,9034
opendataformat,1069
opendatatoronto,5219
opendotaR,1920
openEBGM,5325
openeo,12245
openFDA,440
opengraph,163
OpEnHiMR,3809
OpenImageR,29344
openintro,108913
OpenLand,3313
openmeteo,4062
openmetrics,7006
OpenMindat,1636
OpenML,5963
openMSE,2600
OpenMx,261736
openNLP,28269
openNLPdata,30908
OpeNoise,649
OpenRepGrid,4594
OpenRepGrid.ic,3881
openrouteservice,1102
openscoring,1795
openSkies,4126
OpenSpecy,6079
openssl,9345177
OpenStreetMap,48731
opentripplanner,8936
openVA,5203
openxlsx,3676481
openxlsx2,63993
operator.tools,150106
operators,10278
opGMMassessment,2835
OPI,25893
opinAr,1598
opitools,1914
Opportunistic,1942
oppr,10104
OPSR,923
Opt5PL,1721
optband,2298
optbdmaeAT,2020
optbin,5125
optBiomarker,2769
OptCirClust,2374
optDesignSlopeInt,2037
OPTeCD,675
optedr,2785
optextras,3907
OptGS,6310
OptHedging,2263
OptHoldoutSize,2194
optic,1723
optical,2145
opticskxi,1921
opticut,2452
optifunset,1524
optigrab,8058
optim.functions,6189
OptimalCutpoints,8848
OptimalDesign,2446
optimall,6104
OptimalRerandExpDesigns,1843
OptimalSurrogate,1924
optimalThreshold,2122
OptimalTiming,1683
OptimaRegion,3089
optimbase,6551
optimCheck,1697
optimg,4043
optimization,6393
optimizeR,5827
optimLanduse,3306
OptimModel,1531
optimos.prime,2042
optimParallel,94611
optimsimplex,5073
optimStrat,3164
optimus,1834
optimx,158737
optional,2760
OptionPricing,5383
options,10337
optionstrat,2314
optiscale,6220
optiSel,6250
optiSolve,4823
optistock,2452
OptM,4043
optmatch,63766
optparse,472664
optR,2347
optrcdmaeAT,2024
optrefine,2230
optRF,402
OPTS,1690
OptSig,2068
OPTtesting,1672
optweight,15552
opusminer,2624
OralOpioids,4388
orbital,1396
orbweaver,1230
orca,13529
orclus,2224
ORCME,2604
Orcs,3459
ordbetareg,9580
OrdCD,2498
ordcrm,1646
ordDisp,1753
orderanalyzer,133
ordering,1746
orderly,3118
orders,4144
orderstats,2186
OrdFacReg,2677
ordgam,7110
ordiBreadth,1687
ordinal,615633
ordinalbayes,2344
ordinalCont,10982
ordinalForest,6157
ordinalgmifs,2659
ordinalLBM,1619
ordinalNet,6264
ordinalpattern,4184
ordinalRR,2129
OrdMonReg,1976
OrdNor,3253
ordr,2512
ore,15161
oreo,2126
orf,2111
ORFID,2450
org,8979
organizr,2271
OrgMassSpecR,4634
orgR,2424
orgutils,3275
ORIClust,3721
orientlib,22373
origami,14347
OrigamiPlot,1433
origin,6900
ORION,2929
ORIONZ.G,1277
ORKM,6271
orloca.es,5140
orloca,7603
ormPlot,3542
oro.dicom,6611
oro.nifti,22975
oro.pet,2442
orsifronts,2046
orsk,3588
ORTH.Ord,653
orthGS,665
orthoDr,3529
orthogonalsplinebasis,3962
OrthoPanels,4887
orthopolynom,54232
ORTSC,2022
oRus,6140
OryzaProbe,2268
osc,1947
oscar,2672
OscillatorGenerator,1548
OSCV,1835
osd,2325
osdatahub,7285
osDesign,4052
OSDR,3051
OSFD,1925
osfr,9898
oshka,5756
oskeyring,16162
OSLdecomposition,2386
osmapiR,2082
osmclass,2609
osmdata,85249
osmextract,8394
OSMscale,3967
OSNMTF,1662
osqp,111544
osrm,159468
osrmr,2333
OssaNMA,2963
OSsurvival,1843
Ostats,9106
osum,662
otargen,2989
OTclust,2813
OTE,1749
otinference,5795
otp,4588
otpr,2641
OTrecod,2587
otrimle,7445
otrKM,2073
OTRselect,2893
otsfeatures,2491
ottr,5277
ottrpal,8600
otuSummary,4036
OTUtable,2444
ouch,8629
ouladFormat,544
outbreaker2,4106
outbreaks,12508
outcomerate,1754
OutcomeWeights,638
outForest,3220
outlierensembles,2114
outliers,169650
outliers.ts.oga,3352
OutliersLearn,3376
OutliersO3,2891
outliertree,6763
outreg,7766
OutSeekR,691
OUwie,8900
overdisp,3206
overlap,18143
overlapping,30252
overlapptest,8038
overturemapsr,1041
overtureR,1443
overviewR,4542
OVL.CI,1835
OVtool,2736
owd,6462
owdbr,2703
OWEA,2199
OwenQ,4085
owidR,11308
owmr,2659
ows4R,93088
ox,2425
oxcAAR,2761
OxyBS,6533
oysteR,7037
oz,23344
ozbabynames,933
ozmaps,19833
p3state.msm,3220
pa,4195
paar,1246
PAC,4202
pack,12303
packageDiff,1970
packagefinder,5356
packagepal,1896
packager,4917
packageRank,7828
packcircles,41232
packer,7846
packHV,5060
packMBPLSDA,2205
packrat,460144
pacman,2394309
paco,3723
pacotest,2931
pacs,4278
pacu,155
pacviz,1104
PACVr,3516
Pade,3717
padr,336423
pafdR,1740
PAFit,5704
pagedown,126537
pagemap,1999
pagenum,2874
PAGFL,2773
pagoda2,9875
PAGWAS,1803
PAICE,7183
painbow,2160
painter,1638
paintingr,3120
paintmap,3919
PairedData,31039
pairsD3,5150
PairViz,5257
pairwise,7108
pairwiseCI,4898
pak,253789
PakNAcc,722
PakPC,625
PakPC2017,6299
PakPC2023,7398
PakPMICS2014Ch,6466
PakPMICS2014HH,6465
PakPMICS2014HL,9287
PakPMICS2014Wm,9316
PakPMICS2018,6026
PakPMICS2018bh,1663
PakPMICS2018fs,1632
PakPMICS2018hh,5796
PakPMICS2018mm,5762
PakPMICS2018mn,5765
pakret,1842
palaeoSig,2935
palaeoverse,5564
palasso,4865
pald,2658
paleoAM,1504
paleobioDB,7962
paleobuddy,2228
paleoDiv,2069
paleomorph,2286
paleopop,1706
paleotree,13689
paleoTS,7855
palette,2548
paletteer,1271186
paletteknife,2994
palettes,4025
palettesForR,2178
palettetown,3302
palinsol,7030
palm,2912
palmerpenguins,533930
PaLMr,2017
palmtree,1822
palr,17954
pals,69574
PamBinaries,8207
PAmeasures,1892
PAMhm,1545
pamm,3080
PAMmisc,6430
pammtools,36221
PAMpal,4368
pamr,81892
PAMscapes,3424
pan,487008
PANACEA,2078
pAnalysis,1739
PanCanVarSel,1704
pandemics,890
pander,530796
pandoc,58372
pandocfilters,3511
PanelCount,2521
panelhetero,2119
PanelMatch,6478
panelPomp,1924
panelr,27819
panelsummary,2719
panelSUR,1588
PanelTM,918
panelvar,9452
panelView,19305
panelWranglR,2381
pangaear,9944
PanJen,6547
pannotator,807
PANPRSnext,1292
panstarrs,3095
PantaRhei,2266
papaja,22041
papeR,6334
paperplanes,1552
parabar,5928
parade,1909
paradox,87264
parafac4microbiome,671
parallelDist,23162
ParallelLogger,37143
parallelly,2901682
parallelMap,113508
parallelMCMCcombine,2197
parallelpam,3033
ParallelPC,2195
parallelPlot,4161
param2moment,2926
paramDemo,1400
parameters,814136
paramGUI,3061
ParamHelpers,90241
paramhetero,2512
paramix,222
paramlink,4559
paramlink2,2800
params,3702
